date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:50:51	27681/27681	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:51%20GMT	https://sbustos.rtacchi.com/	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index.html	(from )
12:50:51	25/25	---M--	200	added ('OK')	text/plain	etag:%224884181-19-5d0eb31d50bcf%22	https://sbustos.rtacchi.com/robots.txt		(from )
12:50:51	27733/27733	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:51%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexf750.html	(from https://sbustos.rtacchi.com/)
12:50:51	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%224d42407-47e-5d0eb3a54e545%22	https://sbustos.rtacchi.com/templates/protostar/favicon.ico	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/templates/protostar/favicon.ico	(from https://sbustos.rtacchi.com/)
12:50:52	157729/157729	---MCZ	200	added ('OK')	text/css	etag:%224d4240d-26821-5d0eb3a5f39e2-gzip%22	https://sbustos.rtacchi.com/templates/protostar/css/template.css	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/templates/protostar/css/template.css	(from https://sbustos.rtacchi.com/)
12:50:52	1924/1924	---MCZ	200	added ('OK')	text/css	etag:%224d42088-784-5d0eb13b5fd1e-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/css/slicebox.css	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/css/slicebox.css	(from https://sbustos.rtacchi.com/)
12:50:52	3805/3805	---MCZ	200	added ('OK')	text/css	etag:%224d42086-edd-5d0eb13b604ee-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/css/custom.css	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/css/custom.css	(from https://sbustos.rtacchi.com/)
12:50:52	96381/96381	---MCZ	200	added ('OK')	application/javascript	etag:%224d41d66-1787d-5d0eaf74cd761-gzip%22	https://sbustos.rtacchi.com/media/jui/js/jquery.min.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/js/jquery.min.js	(from https://sbustos.rtacchi.com/)
12:50:52	21/21	---M--	200	added ('OK')	application/javascript	etag:%224d41d64-15-5d0eaf71f2f83%22	https://sbustos.rtacchi.com/media/jui/js/jquery-noconflict.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/js/jquery-noconflict.js	(from https://sbustos.rtacchi.com/)
12:50:53	7199/7199	---MCZ	200	added ('OK')	application/javascript	etag:%224d41d63-1c1f-5d0eaf71a8811-gzip%22	https://sbustos.rtacchi.com/media/jui/js/jquery-migrate.min.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/js/jquery-migrate.min.js	(from https://sbustos.rtacchi.com/)
12:50:53	501/501	---MCZ	200	added ('OK')	application/javascript	etag:%224d41f95-1f5-5d0eb0aeae164-gzip%22	https://sbustos.rtacchi.com/media/system/js/caption.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/system/js/caption.js	(from https://sbustos.rtacchi.com/)
12:50:53	29156/29156	---MCZ	200	added ('OK')	application/javascript	etag:%224d41d5b-71e4-5d0eaf6ca11c3-gzip%22	https://sbustos.rtacchi.com/media/jui/js/bootstrap.min.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/js/bootstrap.min.js	(from https://sbustos.rtacchi.com/)
12:50:53	1340/1340	---MCZ	200	added ('OK')	application/javascript	etag:%224d4241f-53c-5d0eb3b5ab2e7-gzip%22	https://sbustos.rtacchi.com/templates/protostar/js/template.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/templates/protostar/js/template.js	(from https://sbustos.rtacchi.com/)
12:50:54	93636/93636	---MCZ	200	added ('OK')	application/javascript	etag:%224d420a5-16dc4-5d0eb155383d1-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/js/jquery-1.8.3.min.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/js/jquery-1.8.3.min.js	(from https://sbustos.rtacchi.com/)
12:50:54	20/20	---M--	200	added ('OK')	application/javascript	etag:%224d420af-14-5d0eb155938cd%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/js/noconflict.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/js/noconflict.js	(from https://sbustos.rtacchi.com/)
12:50:54	9201/9201	---MCZ	200	added ('OK')	application/javascript	etag:%224d420ae-23f1-5d0eb15460a7d-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/js/modernizr.custom.46884.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/js/modernizr.custom.46884.js	(from https://sbustos.rtacchi.com/)
12:50:54	13014/13014	---MCZ	200	added ('OK')	application/javascript	etag:%224d420ad-32d6-5d0eb153587cb-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/js/jquery.slicebox_pad.min.js	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/js/jquery.slicebox_pad.min.js	(from https://sbustos.rtacchi.com/)
12:50:54	85354/85354	---MCZ	200	added ('OK')	image/jpeg	etag:%224ce23f1-14d6a-5d0eaab9366f0-gzip%22	https://sbustos.rtacchi.com/images/Header_CesfamFinal2-05.jpg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/images/Header_CesfamFinal2-05.jpg	(from https://sbustos.rtacchi.com/)
12:50:55	23019/23019	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:55%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=125	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index7cd2.html	(from https://sbustos.rtacchi.com/)
12:50:55	18535/18535	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:55%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=103	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexcfe8.html	(from https://sbustos.rtacchi.com/)
12:50:55	19714/19714	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:55%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=14&Itemid=127	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index51a3.html	(from https://sbustos.rtacchi.com/)
12:50:55	23650/23650	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:55%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=1&Itemid=128	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexe23d.html	(from https://sbustos.rtacchi.com/)
12:50:56	23644/23644	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:56%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=1&Itemid=129	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index37c8.html	(from https://sbustos.rtacchi.com/)
12:50:56	18553/18553	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:56%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=186	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index383d.html	(from https://sbustos.rtacchi.com/)
12:50:56	19350/19350	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:56%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=26&Itemid=231	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index92c1.html	(from https://sbustos.rtacchi.com/)
12:50:56	23019/23019	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:56%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=134	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index49ea.html	(from https://sbustos.rtacchi.com/)
12:50:56	91030/91030	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:56%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=17&Itemid=135	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index84b7.html	(from https://sbustos.rtacchi.com/)
12:50:57	18579/18579	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:57%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=189	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index9d04.html	(from https://sbustos.rtacchi.com/)
12:50:57	18638/18638	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:57%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=196	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexba72.html	(from https://sbustos.rtacchi.com/)
12:50:57	23019/23019	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:57%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=203	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexc082.html	(from https://sbustos.rtacchi.com/)
12:50:57	18523/18523	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:57%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=137	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexf0e8.html	(from https://sbustos.rtacchi.com/)
12:50:58	19771/19771	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:58%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=24&Itemid=117	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index58e2.html	(from https://sbustos.rtacchi.com/)
12:50:58	18511/18511	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:58%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=147	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexc3c7.html	(from https://sbustos.rtacchi.com/)
12:50:58	18572/18572	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:58%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=148	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index088b.html	(from https://sbustos.rtacchi.com/)
12:50:58	18508/18508	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:58%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=149	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index111b.html	(from https://sbustos.rtacchi.com/)
12:50:58	23648/23648	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:58%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=1&Itemid=150	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index0ccf.html	(from https://sbustos.rtacchi.com/)
12:50:59	18541/18541	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:59%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=categories&id=0&Itemid=113	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexc106.html	(from https://sbustos.rtacchi.com/)
12:50:59	18509/18509	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:59%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=115	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index6fef.html	(from https://sbustos.rtacchi.com/)
12:50:59	18543/18543	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:59%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=116	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index5a69.html	(from https://sbustos.rtacchi.com/)
12:50:59	18521/18521	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:59%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=122	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexfde9.html	(from https://sbustos.rtacchi.com/)
12:50:59	18543/18543	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:50:59%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=124	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index9991.html	(from https://sbustos.rtacchi.com/)
12:51:00	19559/19559	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:00%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=21&Itemid=187	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index4366.html	(from https://sbustos.rtacchi.com/)
12:51:00	20102/20102	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:00%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=20&Itemid=183	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexa795.html	(from https://sbustos.rtacchi.com/)
12:51:00	23019/23019	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:00%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=201	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index4b52.html	(from https://sbustos.rtacchi.com/)
12:51:00	18524/18524	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:00%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=207	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index8591.html	(from https://sbustos.rtacchi.com/)
12:51:01	19506/19506	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:01%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=27&Itemid=232	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index93e3.html	(from https://sbustos.rtacchi.com/)
12:51:01	17994/17994	---M-Z	404	error ('Componente%20no%20encontrado')	text/html	date:Tue,%2024%20Jan%202023%2015:51:01%20GMT	https://sbustos.rtacchi.com/index.php?Itemid=212	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index7c32.php	(from https://sbustos.rtacchi.com/)
12:51:01	23003/23003	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:01%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=236	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexf9f5.html	(from https://sbustos.rtacchi.com/)
12:51:01	48094/48094	---M--	200	added ('OK')	image/jpeg	etag:%224d42078-bbde-5d0eb135c89f6%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/12.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/12.jpg	(from https://sbustos.rtacchi.com/)
12:51:01	40220/40220	---M--	200	added ('OK')	image/jpeg	etag:%224d42077-9d1c-5d0eb135bab4c%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/11.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/11.jpg	(from https://sbustos.rtacchi.com/)
12:51:02	53626/53626	---MCZ	200	added ('OK')	image/jpeg	etag:%224d42080-d17a-5d0eb13198144-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/4.jpg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/4.jpg	(from https://sbustos.rtacchi.com/)
12:51:02	51729/51729	---M--	200	added ('OK')	image/jpeg	etag:%224d4207a-ca11-5d0eb137cb880%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/14.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/14.jpg	(from https://sbustos.rtacchi.com/)
12:51:02	35531/35531	---M--	200	added ('OK')	image/jpeg	etag:%224d42084-8acb-5d0eb134592de%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/8.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/8.jpg	(from https://sbustos.rtacchi.com/)
12:51:02	56486/56486	---MCZ	200	added ('OK')	image/jpeg	etag:%224d42076-dca6-5d0eb12f86c40-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/1.jpg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/1.jpg	(from https://sbustos.rtacchi.com/)
12:51:03	49233/49233	---M--	200	added ('OK')	image/jpeg	etag:%224d4207c-c051-5d0eb138d374a%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/16.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/16.jpg	(from https://sbustos.rtacchi.com/)
12:51:03	52307/52307	---MCZ	200	added ('OK')	image/jpeg	etag:%224d4207f-cc53-5d0eb131ad907-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/3.jpg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/3.jpg	(from https://sbustos.rtacchi.com/)
12:51:03	41364/41364	---M--	200	added ('OK')	image/jpeg	etag:%224d4207b-a194-5d0eb137b8bb6%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/15.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/15.jpg	(from https://sbustos.rtacchi.com/)
12:51:03	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jan%202023%2015:51:03%20GMT	https://sbustos.rtacchi.com/slboxnav	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/slboxnav	(from https://sbustos.rtacchi.com/)
12:51:03	5726/5726	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:03%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18:salvador-bustos&catid=2&Itemid=101&tmpl=component&print=1&layout=default&page=	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index5968.html	(from https://sbustos.rtacchi.com/)
12:51:04	3469/3469	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:04%20GMT	https://sbustos.rtacchi.com/index.php?option=com_mailto&tmpl=component&template=protostar&link=5d730194849ae8592699eab1ee1705dfdde92277	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/index1301.html	(from https://sbustos.rtacchi.com/)
12:51:04	24090/24090	---MCZ	200	added ('OK')	image/png	etag:%224ce23fd-5e1a-5d0eaac3f5026-gzip%22	https://sbustos.rtacchi.com/images/rtacchi-footer.png	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/images/rtacchi-footer.png	(from https://sbustos.rtacchi.com/)
12:51:04	23019/23019	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:04%20GMT	https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=212	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexe736.html	(from https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101)
12:51:04	41828/41828	---MCZ	200	added ('OK')	image/jpeg	etag:%224d4207e-a364-5d0eb12fe8ab4-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/2.jpg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/2.jpg	(from https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101)
12:51:04	36847/36847	---M--	200	added ('OK')	image/jpeg	etag:%224d42083-8fef-5d0eb132ad2ff%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/7.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/7.jpg	(from https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101)
12:51:05	30823/30823	---M--	200	added ('OK')	image/jpeg	etag:%224d4207d-7867-5d0eb1388ddf9%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/17.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/17.jpg	(from https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101)
12:51:05	35912/35912	---M--	200	added ('OK')	image/jpeg	etag:%224d42085-8c48-5d0eb1346e6b9%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/9.jpeg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/cesfam2/9.jpg	(from https://sbustos.rtacchi.com/index.php?option=com_content&view=article&id=18&Itemid=101)
12:51:06	25208/25208	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224d41d48-6278-5d0eaf5eac7ce%22	https://sbustos.rtacchi.com/media/jui/fonts/IcoMoon.eot	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/fonts/IcoMoon.eot	(from https://sbustos.rtacchi.com/templates/protostar/css/template.css)
12:51:06	25208/25208	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224d41d48-6278-5d0eaf5eac7ce%22	https://sbustos.rtacchi.com/media/jui/fonts/IcoMoon.eot?	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/fonts/IcoMoond41d.eot	(from https://sbustos.rtacchi.com/templates/protostar/css/template.css)
12:51:06	25424/25424	---MCZ	200	added ('OK')	font/woff	etag:%224d41d4b-6350-5d0eaf615c027-gzip%22	https://sbustos.rtacchi.com/media/jui/fonts/IcoMoon.woff	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/fonts/IcoMoon.woff	(from https://sbustos.rtacchi.com/templates/protostar/css/template.css)
12:51:06	25044/25044	---M--	200	added ('OK')	font/ttf	etag:%224d41d4a-61d4-5d0eaf6011ad4%22	https://sbustos.rtacchi.com/media/jui/fonts/IcoMoon.ttf	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/fonts/IcoMoon.ttf	(from https://sbustos.rtacchi.com/templates/protostar/css/template.css)
12:51:06	86043/86043	---M--	200	added ('OK')	image/svg+xml	etag:%224d41d49-1501b-5d0eaf6073d31%22	https://sbustos.rtacchi.com/media/jui/fonts/IcoMoon.svg	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/media/jui/fonts/IcoMoon.svg	(from https://sbustos.rtacchi.com/templates/protostar/css/template.css)
12:51:07	228/228	---MCZ	200	added ('OK')	image/png	etag:%224d420a2-e4-5d0eb150f0bec-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/images/nav_60_30.png	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/images/nav_60_30.png	(from https://sbustos.rtacchi.com/modules/mod_slicebox_slider/css/custom.css)
12:51:07	1868/1868	---MCZ	200	added ('OK')	image/png	etag:%224d420a3-74c-5d0eb15220f43-gzip%22	https://sbustos.rtacchi.com/modules/mod_slicebox_slider/images/options.png	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/modules/mod_slicebox_slider/images/options.png	(from https://sbustos.rtacchi.com/modules/mod_slicebox_slider/css/custom.css)
12:51:07	18481/18481	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jan%202023%2015:51:07%20GMT	https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=212	C:/Users/ti/Documents/copia%20de%20sbustos/copia%20de%20sbustos/sbustos.rtacchi.com/indexa4cb.html	(from https://sbustos.rtacchi.com/index.php?option=com_wrapper&view=wrapper&Itemid=103)
